"platform","length"
"Nanopore R10.4",15356
"Nanopore R10.4",11609
"Nanopore R10.4",8253
"Nanopore R10.4",4176
"Nanopore R10.4",7434
"Nanopore R10.4",49271
"Nanopore R10.4",37609
"Nanopore R10.4",9361
"Nanopore R10.4",8170
"Nanopore R10.4",56284
"Nanopore R10.4",8089
"Nanopore R10.4",16571
"Nanopore R10.4",5814
"Nanopore R10.4",16853
"Nanopore R10.4",15885
"Nanopore R10.4",8441
"Nanopore R10.4",19112
"Nanopore R10.4",20137
"Nanopore R10.4",8753
"Nanopore R10.4",29815
"Nanopore R10.4",6045
"Nanopore R10.4",5387
"Nanopore R10.4",2506
"Nanopore R10.4",20364
"Nanopore R10.4",16181
"Nanopore R10.4",5548
"Nanopore R10.4",9278
"Nanopore R10.4",1867
"Nanopore R10.4",6211
"Nanopore R10.4",17230
"Nanopore R10.4",15425
"Nanopore R10.4",13595
"Nanopore R10.4",8925
"Nanopore R10.4",7179
"Nanopore R10.4",13779
"Nanopore R10.4",7339
"Nanopore R10.4",14226
"Nanopore R10.4",5163
"Nanopore R10.4",17786
"Nanopore R10.4",12545
"Nanopore R10.4",1749
"Nanopore R10.4",12903
"Nanopore R10.4",38811
"Nanopore R10.4",22657
"Nanopore R10.4",9301
"Nanopore R10.4",5664
"Nanopore R10.4",8567
"Nanopore R10.4",9243
"Nanopore R10.4",7664
"Nanopore R10.4",16517
"Nanopore R10.4",3514
"Nanopore R10.4",28662
"Nanopore R10.4",4334
"Nanopore R10.4",10068
"Nanopore R10.4",11947
"Nanopore R10.4",32944
"Nanopore R10.4",17059
"Nanopore R10.4",23849
"Nanopore R10.4",3780
"Nanopore R10.4",3854
"Nanopore R10.4",12363
"Nanopore R10.4",35203
"Nanopore R10.4",9667
"Nanopore R10.4",22992
"Nanopore R10.4",8675
"Nanopore R10.4",18180
"Nanopore R10.4",15677
"Nanopore R10.4",46401
"Nanopore R10.4",15755
"Nanopore R10.4",12325
"Nanopore R10.4",18744
"Nanopore R10.4",12553
"Nanopore R10.4",8344
"Nanopore R10.4",3729
"Nanopore R10.4",10654
"Nanopore R10.4",6144
"Nanopore R10.4",4840
"Nanopore R10.4",13341
"Nanopore R10.4",25597
"Nanopore R10.4",13418
"Nanopore R10.4",12972
"Nanopore R10.4",11983
"Nanopore R10.4",6508
"Nanopore R10.4",6935
"Nanopore R10.4",15883
"Nanopore R10.4",10520
"Nanopore R10.4",6169
"Nanopore R10.4",2472
"Nanopore R10.4",17567
"Nanopore R10.4",9183
"Nanopore R10.4",62140
"Nanopore R10.4",9038
"Nanopore R10.4",3287
"Nanopore R10.4",5398
"Nanopore R10.4",9044
"Nanopore R10.4",11038
"Nanopore R10.4",49102
"Nanopore R10.4",7125
"Nanopore R10.4",11513
"Nanopore R10.4",5097
"Nanopore R10.4",2971
"Nanopore R10.4",12553
"Nanopore R10.4",19099
"Nanopore R10.4",4088
"Nanopore R10.4",7984
"Nanopore R10.4",19521
"Nanopore R10.4",15111
"Nanopore R10.4",4599
"Nanopore R10.4",33178
"Nanopore R10.4",6023
"Nanopore R10.4",4563
"Nanopore R10.4",33411
"Nanopore R10.4",22843
"Nanopore R10.4",22219
"Nanopore R10.4",11523
"Nanopore R10.4",24167
"Nanopore R10.4",10525
"Nanopore R10.4",9770
"Nanopore R10.4",43095
"Nanopore R10.4",3662
"Nanopore R10.4",5216
"Nanopore R10.4",2452
"Nanopore R10.4",6040
"Nanopore R10.4",32945
"Nanopore R10.4",10145
"Nanopore R10.4",9517
"Nanopore R10.4",7313
"Nanopore R10.4",49765
"Nanopore R10.4",11495
"Nanopore R10.4",23145
"Nanopore R10.4",10429
"Nanopore R10.4",43390
"Nanopore R10.4",39429
"Nanopore R10.4",7653
"Nanopore R10.4",27474
"Nanopore R10.4",40782
"Nanopore R10.4",20374
"Nanopore R10.4",15911
"Nanopore R10.4",46714
"Nanopore R10.4",21200
"Nanopore R10.4",7005
"Nanopore R10.4",9407
"Nanopore R10.4",5649
"Nanopore R10.4",2350
"Nanopore R10.4",5489
"Nanopore R10.4",21926
"Nanopore R10.4",8225
"Nanopore R10.4",18119
"Nanopore R10.4",16169
"Nanopore R10.4",18484
"Nanopore R10.4",28599
"Nanopore R10.4",8854
"Nanopore R10.4",6261
"Nanopore R10.4",11488
"Nanopore R10.4",27276
"Nanopore R10.4",9170
"Nanopore R10.4",15997
"Nanopore R10.4",10628
"Nanopore R10.4",11067
"Nanopore R10.4",9648
"Nanopore R10.4",62279
"Nanopore R10.4",4244
"Nanopore R10.4",4423
"Nanopore R10.4",10356
"Nanopore R10.4",8912
"Nanopore R10.4",33600
"Nanopore R10.4",11559
"Nanopore R10.4",8653
"Nanopore R10.4",8999
"Nanopore R10.4",15011
"Nanopore R10.4",18844
"Nanopore R10.4",24971
"Nanopore R10.4",12659
"Nanopore R10.4",15153
"Nanopore R10.4",11465
"Nanopore R10.4",27853
"Nanopore R10.4",8410
"Nanopore R10.4",18477
"Nanopore R10.4",5471
"Nanopore R10.4",6103
"Nanopore R10.4",8922
"Nanopore R10.4",4863
"Nanopore R10.4",9899
"Nanopore R10.4",6210
"Nanopore R10.4",10933
"Nanopore R10.4",21060
"Nanopore R10.4",14372
"Nanopore R10.4",8497
"Nanopore R10.4",28776
"Nanopore R10.4",5501
"Nanopore R10.4",17125
"Nanopore R10.4",23512
"Nanopore R10.4",9455
"Nanopore R10.4",26123
"Nanopore R10.4",17985
"Nanopore R10.4",30580
"Nanopore R10.4",5387
"Nanopore R10.4",22614
"Nanopore R10.4",40935
"Nanopore R10.4",16561
"Nanopore R10.4",15166
"Nanopore R10.4",3024
"Nanopore R10.4",2364
"Nanopore R10.4",6148
"Nanopore R10.4",9471
"Nanopore R10.4",6383
"Nanopore R10.4",6778
"Nanopore R10.4",4375
"Nanopore R10.4",8460
"Nanopore R10.4",5606
"Nanopore R10.4",10536
"Nanopore R10.4",11121
"Nanopore R10.4",31971
"Nanopore R10.4",9660
"Nanopore R10.4",29335
"Nanopore R10.4",22961
"Nanopore R10.4",8356
"Nanopore R10.4",10389
"Nanopore R10.4",43333
"Nanopore R10.4",12352
"Nanopore R10.4",28041
"Nanopore R10.4",28875
"Nanopore R10.4",10052
"Nanopore R10.4",6888
"Nanopore R10.4",4404
"Nanopore R10.4",15608
"Nanopore R10.4",6408
"Nanopore R10.4",21059
"Nanopore R10.4",4703
"Nanopore R10.4",5376
"Nanopore R10.4",5321
"Nanopore R10.4",35832
"Nanopore R10.4",27948
"Nanopore R10.4",8380
"Nanopore R10.4",7942
"Nanopore R10.4",9518
"Nanopore R10.4",8484
"Nanopore R10.4",4568
"Nanopore R10.4",6985
"Nanopore R10.4",9776
"Nanopore R10.4",8345
"Nanopore R10.4",4234
"Nanopore R10.4",11971
"Nanopore R10.4",11253
"Nanopore R10.4",9441
"Nanopore R10.4",43729
"Nanopore R10.4",28683
"Nanopore R10.4",17271
"Nanopore R10.4",13271
"Nanopore R10.4",19796
"Nanopore R10.4",6239
"Nanopore R10.4",31076
"Nanopore R10.4",19678
"Nanopore R10.4",13253
"Nanopore R10.4",9499
"Nanopore R10.4",16726
"Nanopore R10.4",10187
"Nanopore R10.4",5359
"Nanopore R10.4",4024
"Nanopore R10.4",7887
"Nanopore R10.4",9788
"Nanopore R10.4",5611
"Nanopore R10.4",21038
"Nanopore R10.4",6742
"Nanopore R10.4",12615
"Nanopore R10.4",3528
"Nanopore R10.4",3113
"Nanopore R10.4",12910
"Nanopore R10.4",6305
"Nanopore R10.4",16260
"Nanopore R10.4",3786
"Nanopore R10.4",8378
"Nanopore R10.4",7044
"Nanopore R10.4",8412
"Nanopore R10.4",4670
"Nanopore R10.4",12664
"Nanopore R10.4",30611
"Nanopore R10.4",5591
"Nanopore R10.4",6899
"Nanopore R10.4",33681
"Nanopore R10.4",40341
"Nanopore R10.4",18314
"Nanopore R10.4",6039
"Nanopore R10.4",8035
"Nanopore R10.4",9332
"Nanopore R10.4",7598
"Nanopore R10.4",5989
"Nanopore R10.4",39241
"Nanopore R10.4",8823
"Nanopore R10.4",18345
"Nanopore R10.4",4907
"Nanopore R10.4",67681
"Nanopore R10.4",16043
"Nanopore R10.4",15852
"Nanopore R10.4",22953
"Nanopore R10.4",6125
"Nanopore R10.4",11459
"Nanopore R10.4",18288
"Nanopore R10.4",7957
"Nanopore R10.4",2609
"Nanopore R10.4",18126
"Nanopore R10.4",6721
"Nanopore R10.4",16935
"Nanopore R10.4",17165
"Nanopore R10.4",7487
"Nanopore R10.4",15234
"Nanopore R10.4",17640
"Nanopore R10.4",13945
"Nanopore R10.4",4216
"Nanopore R10.4",64292
"Nanopore R10.4",4706
"Nanopore R10.4",5972
"Nanopore R10.4",8703
"Nanopore R10.4",4354
"Nanopore R10.4",3709
"Nanopore R10.4",8690
"Nanopore R10.4",3659
"Nanopore R10.4",10272
"Nanopore R10.4",10422
"Nanopore R10.4",6867
"Nanopore R10.4",14152
"Nanopore R10.4",16241
"Nanopore R10.4",16903
"Nanopore R10.4",7910
"Nanopore R10.4",4760
"Nanopore R10.4",14900
"Nanopore R10.4",9561
"Nanopore R10.4",8308
"Nanopore R10.4",5191
"Nanopore R10.4",8127
"Nanopore R10.4",5551
"Nanopore R10.4",3567
"Nanopore R10.4",2461
"Nanopore R10.4",10243
"Nanopore R10.4",14767
"Nanopore R10.4",13580
"Nanopore R10.4",9843
"Nanopore R10.4",11501
"Nanopore R10.4",12402
"Nanopore R10.4",40710
"Nanopore R10.4",27226
"Nanopore R10.4",7921
"Nanopore R10.4",15059
"Nanopore R10.4",21315
"Nanopore R10.4",16116
"Nanopore R10.4",15651
"Nanopore R10.4",6832
"Nanopore R10.4",17509
"Nanopore R10.4",3900
"Nanopore R10.4",12877
"Nanopore R10.4",20056
"Nanopore R10.4",20375
"Nanopore R10.4",12508
"Nanopore R10.4",6154
"Nanopore R10.4",9602
"Nanopore R10.4",9075
"Nanopore R10.4",25458
"Nanopore R10.4",10621
"Nanopore R10.4",5257
"Nanopore R10.4",62936
"Nanopore R10.4",7746
"Nanopore R10.4",61580
"Nanopore R10.4",15619
"Nanopore R10.4",23833
"Nanopore R10.4",13990
"Nanopore R10.4",10039
"Nanopore R10.4",19520
"Nanopore R10.4",12010
"Nanopore R10.4",5415
"Nanopore R10.4",22908
"Nanopore R10.4",18594
"Nanopore R10.4",2476
"Nanopore R10.4",10569
"Nanopore R10.4",3738
"Nanopore R10.4",5222
"Nanopore R10.4",10247
"Nanopore R10.4",11425
"Nanopore R10.4",13793
"Nanopore R10.4",4502
"Nanopore R10.4",12082
"Nanopore R10.4",44129
"Nanopore R10.4",8249
"Nanopore R10.4",30321
"Nanopore R10.4",4730
"Nanopore R10.4",7762
"Nanopore R10.4",7663
"Nanopore R10.4",7685
"Nanopore R10.4",45784
"Nanopore R10.4",17066
"Nanopore R10.4",2362
"Nanopore R10.4",16547
"Nanopore R10.4",15792
"Nanopore R10.4",13936
"Nanopore R10.4",9031
"Nanopore R10.4",14732
"Nanopore R10.4",30924
"Nanopore R10.4",11425
"Nanopore R10.4",7890
"Nanopore R10.4",12657
"Nanopore R10.4",13855
"Nanopore R10.4",4186
"Nanopore R10.4",12153
"Nanopore R10.4",41771
"Nanopore R10.4",26257
"Nanopore R10.4",35582
"Nanopore R10.4",2428
"Nanopore R10.4",20938
"Nanopore R10.4",12712
"Nanopore R10.4",19076
"Nanopore R10.4",12181
"Nanopore R10.4",56165
"Nanopore R10.4",22399
"Nanopore R10.4",10097
"Nanopore R10.4",6918
"Nanopore R10.4",6153
"Nanopore R10.4",7390
"Nanopore R10.4",13242
"Nanopore R10.4",13999
"Nanopore R10.4",30091
"Nanopore R10.4",14406
"Nanopore R10.4",14647
"Nanopore R10.4",5842
"Nanopore R10.4",3141
"Nanopore R10.4",19046
"Nanopore R10.4",40521
"Nanopore R10.4",35306
"Nanopore R10.4",14606
"Nanopore R10.4",4573
"Nanopore R10.4",10448
"Nanopore R10.4",5112
"Nanopore R10.4",3907
"Nanopore R10.4",19315
"Nanopore R10.4",12232
"Nanopore R10.4",8147
"Nanopore R10.4",13022
"Nanopore R10.4",19189
"Nanopore R10.4",11343
"Nanopore R10.4",15330
"Nanopore R10.4",12549
"Nanopore R10.4",14223
"Nanopore R10.4",77811
"Nanopore R10.4",14738
"Nanopore R10.4",1892
"Nanopore R10.4",12692
"Nanopore R10.4",29975
"Nanopore R10.4",6144
"Nanopore R10.4",24103
"Nanopore R10.4",8382
"Nanopore R10.4",13391
"Nanopore R10.4",6987
"Nanopore R10.4",42993
"Nanopore R10.4",13189
"Nanopore R10.4",27465
"Nanopore R10.4",17501
"Nanopore R10.4",7149
"Nanopore R10.4",35842
"Nanopore R10.4",7485
"Nanopore R10.4",13005
"Nanopore R10.4",25148
"Nanopore R10.4",7879
"Nanopore R10.4",29995
"Nanopore R10.4",10254
"Nanopore R10.4",38854
"Nanopore R10.4",17298
"Nanopore R10.4",5659
"Nanopore R10.4",9690
"Nanopore R10.4",18091
"Nanopore R10.4",3329
"Nanopore R10.4",35631
"Nanopore R10.4",28490
"Nanopore R10.4",13252
"Nanopore R10.4",4220
"Nanopore R10.4",31258
"Nanopore R10.4",11415
"Nanopore R10.4",9551
"Nanopore R10.4",4546
"Nanopore R10.4",8116
"Nanopore R10.4",20376
"Nanopore R10.4",37479
"Nanopore R10.4",6253
"Nanopore R10.4",7799
"Nanopore R10.4",20733
"Nanopore R10.4",7296
"Nanopore R10.4",27771
"Nanopore R10.4",55185
"Nanopore R10.4",16282
"Nanopore R10.4",12556
"Nanopore R10.4",25331
"Nanopore R10.4",6180
"Nanopore R10.4",8741
"Nanopore R10.4",19730
"Nanopore R10.4",9466
"Nanopore R10.4",20437
"Nanopore R10.4",14036
"Nanopore R10.4",49592
"Nanopore R10.4",13526
"Nanopore R10.4",8936
"Nanopore R10.4",12649
"Nanopore R10.4",6677
"Nanopore R10.4",11730
"Nanopore R10.4",17133
"Nanopore R10.4",6761
"Nanopore R10.4",20017
"Nanopore R10.4",34737
"Nanopore R10.4",25467
"Nanopore R10.4",6253
"Nanopore R10.4",5591
"Nanopore R10.4",41855
"Nanopore R10.4",5696
"Nanopore R10.4",19959
"Nanopore R10.4",9081
"Nanopore R10.4",16036
"Nanopore R10.4",12911
"Nanopore R10.4",34316
"Nanopore R10.4",2412
"Nanopore R10.4",11160
"Nanopore R10.4",10484
"Nanopore R10.4",13912
"Nanopore R10.4",6585
"Nanopore R10.4",7697
"Nanopore R10.4",13105
"Nanopore R10.4",12631
"Nanopore R10.4",5314
"Nanopore R10.4",4453
"Nanopore R10.4",7297
"Nanopore R10.4",16125
"Nanopore R10.4",36934
"Nanopore R10.4",2806
"Nanopore R10.4",19962
"Nanopore R10.4",49820
"Nanopore R10.4",6256
"Nanopore R10.4",16843
"Nanopore R10.4",24373
"Nanopore R10.4",8156
"Nanopore R10.4",6462
"Nanopore R10.4",38718
"Nanopore R10.4",3729
"Nanopore R10.4",8636
"Nanopore R10.4",4598
"Nanopore R10.4",23025
"Nanopore R10.4",5925
"Nanopore R10.4",28947
"Nanopore R10.4",11892
"Nanopore R10.4",9663
"Nanopore R10.4",6076
"Nanopore R10.4",15798
"Nanopore R10.4",15091
"Nanopore R10.4",12026
"Nanopore R10.4",3475
"Nanopore R10.4",7439
"Nanopore R10.4",20469
"Nanopore R10.4",8877
"Nanopore R10.4",19760
"Nanopore R10.4",27654
"Nanopore R10.4",7177
"Nanopore R10.4",14278
"Nanopore R10.4",20335
"Nanopore R10.4",11486
"Nanopore R10.4",6989
"Nanopore R10.4",14003
"Nanopore R10.4",7324
"Nanopore R10.4",9451
"Nanopore R10.4",15264
"Nanopore R10.4",22064
"Nanopore R10.4",21825
"Nanopore R10.4",17891
"Nanopore R10.4",6694
"Nanopore R10.4",9592
"Nanopore R10.4",9274
"Nanopore R10.4",17190
"Nanopore R10.4",16013
"Nanopore R10.4",7189
"Nanopore R10.4",15569
"Nanopore R10.4",11414
"Nanopore R10.4",67902
"Nanopore R10.4",19241
"Nanopore R10.4",5299
"Nanopore R10.4",2659
"Nanopore R10.4",8676
"Nanopore R10.4",11031
"Nanopore R10.4",17219
"Nanopore R10.4",28019
"Nanopore R10.4",33218
"Nanopore R10.4",8429
"Nanopore R10.4",29675
"Nanopore R10.4",37308
"Nanopore R10.4",11138
"Nanopore R10.4",12980
"Nanopore R10.4",7672
"Nanopore R10.4",3550
"Nanopore R10.4",43418
"Nanopore R10.4",4079
"Nanopore R10.4",13641
"Nanopore R10.4",19339
"Nanopore R10.4",10167
"Nanopore R10.4",14512
"Nanopore R10.4",5416
"Nanopore R10.4",6252
"Nanopore R10.4",10509
"Nanopore R10.4",22069
"Nanopore R10.4",5031
"Nanopore R10.4",33425
"Nanopore R10.4",8535
"Nanopore R10.4",1674
"Nanopore R10.4",35121
"Nanopore R10.4",27440
"Nanopore R10.4",7456
"Nanopore R10.4",39625
"Nanopore R10.4",4566
"Nanopore R10.4",11771
"Nanopore R10.4",8386
"Nanopore R10.4",8294
"Nanopore R10.4",10617
"Nanopore R10.4",25475
"Nanopore R10.4",7767
"Nanopore R10.4",15060
"Nanopore R10.4",13383
"Nanopore R10.4",8623
"Nanopore R10.4",22256
"Nanopore R10.4",11240
"Nanopore R10.4",10561
"Nanopore R10.4",29841
"Nanopore R10.4",17782
"Nanopore R10.4",17024
"Nanopore R10.4",8012
"Nanopore R10.4",3952
"Nanopore R10.4",14443
"Nanopore R10.4",15391
"Nanopore R10.4",11808
"Nanopore R10.4",7741
"Nanopore R10.4",20564
"Nanopore R10.4",6565
"Nanopore R10.4",12989
"Nanopore R10.4",7561
"Nanopore R10.4",17503
"Nanopore R10.4",13879
"Nanopore R10.4",10217
"Nanopore R10.4",11977
"Nanopore R10.4",6592
"Nanopore R10.4",16019
"Nanopore R10.4",20992
"Nanopore R10.4",21587
"Nanopore R10.4",8322
"Nanopore R10.4",10215
"Nanopore R10.4",31887
"Nanopore R10.4",19185
"Nanopore R10.4",11287
"Nanopore R10.4",16019
"Nanopore R10.4",4630
"Nanopore R10.4",22942
"Nanopore R10.4",11961
"Nanopore R10.4",21716
"Nanopore R10.4",18222
"Nanopore R10.4",5282
"Nanopore R10.4",16319
"Nanopore R10.4",35418
"Nanopore R10.4",20582
"Nanopore R10.4",4355
"Nanopore R10.4",10952
"Nanopore R10.4",7025
"Nanopore R10.4",6699
"Nanopore R10.4",10770
"Nanopore R10.4",17649
"Nanopore R10.4",8127
"Nanopore R10.4",6697
"Nanopore R10.4",13961
"Nanopore R10.4",4858
"Nanopore R10.4",24189
"Nanopore R10.4",28198
"Nanopore R10.4",2298
"Nanopore R10.4",14798
"Nanopore R10.4",12232
"Nanopore R10.4",23456
"Nanopore R10.4",23833
"Nanopore R10.4",4657
"Nanopore R10.4",3267
"Nanopore R10.4",18970
"Nanopore R10.4",18689
"Nanopore R10.4",10141
"Nanopore R10.4",18499
"Nanopore R10.4",17150
"Nanopore R10.4",11310
"Nanopore R10.4",35917
"Nanopore R10.4",34414
"Nanopore R10.4",13278
"Nanopore R10.4",5146
"Nanopore R10.4",17049
"Nanopore R10.4",42603
"Nanopore R10.4",16338
"Nanopore R10.4",8395
"Nanopore R10.4",7740
"Nanopore R10.4",13686
"Nanopore R10.4",38761
"Nanopore R10.4",14306
"Nanopore R10.4",6175
"Nanopore R10.4",11104
"Nanopore R10.4",13498
"Nanopore R10.4",29654
"Nanopore R10.4",10339
"Nanopore R10.4",27359
"Nanopore R10.4",15580
"Nanopore R10.4",14165
"Nanopore R10.4",37410
"Nanopore R10.4",15665
"Nanopore R10.4",38674
"Nanopore R10.4",10847
"Nanopore R10.4",7336
"Nanopore R10.4",6224
"Nanopore R10.4",15584
"Nanopore R10.4",5688
"Nanopore R10.4",9066
"Nanopore R10.4",11058
"Nanopore R10.4",9193
"Nanopore R10.4",63538
"Nanopore R10.4",14418
"Nanopore R10.4",13436
"Nanopore R10.4",33428
"Nanopore R10.4",3220
"Nanopore R10.4",22452
"Nanopore R10.4",18876
"Nanopore R10.4",19182
"Nanopore R10.4",7664
"Nanopore R10.4",11019
"Nanopore R10.4",4737
"Nanopore R10.4",8119
"Nanopore R10.4",11507
"Nanopore R10.4",10380
"Nanopore R10.4",9699
"Nanopore R10.4",18964
"Nanopore R10.4",2313
"Nanopore R10.4",7909
"Nanopore R10.4",10690
"Nanopore R10.4",18374
"Nanopore R10.4",13349
"Nanopore R10.4",13672
"Nanopore R10.4",8661
"Nanopore R10.4",9426
"Nanopore R10.4",7990
"Nanopore R10.4",38426
"Nanopore R10.4",25285
"Nanopore R10.4",27865
"Nanopore R10.4",13740
"Nanopore R10.4",3320
"Nanopore R10.4",36218
"Nanopore R10.4",21235
"Nanopore R10.4",7561
"Nanopore R10.4",3392
"Nanopore R10.4",27458
"Nanopore R10.4",10223
"Nanopore R10.4",19413
"Nanopore R10.4",12951
"Nanopore R10.4",6248
"Nanopore R10.4",10256
"Nanopore R10.4",6212
"Nanopore R10.4",37829
"Nanopore R10.4",3849
"Nanopore R10.4",25941
"Nanopore R10.4",6839
"Nanopore R10.4",11901
"Nanopore R10.4",8465
"Nanopore R10.4",24792
"Nanopore R10.4",18725
"Nanopore R10.4",15666
"Nanopore R10.4",11127
"Nanopore R10.4",10545
"Nanopore R10.4",34137
"Nanopore R10.4",8318
"Nanopore R10.4",10432
"Nanopore R10.4",12624
"Nanopore R10.4",6388
"Nanopore R10.4",29422
"Nanopore R10.4",15454
"Nanopore R10.4",10164
"Nanopore R10.4",18010
"Nanopore R10.4",3872
"Nanopore R10.4",48532
"Nanopore R10.4",8270
"Nanopore R10.4",17584
"Nanopore R10.4",30989
"Nanopore R10.4",8800
"Nanopore R10.4",18699
"Nanopore R10.4",9044
"Nanopore R10.4",25785
"Nanopore R10.4",8942
"Nanopore R10.4",1162
"Nanopore R10.4",22970
"Nanopore R10.4",22828
"Nanopore R10.4",29832
"Nanopore R10.4",12871
"Nanopore R10.4",14873
"Nanopore R10.4",24268
"Nanopore R10.4",8449
"Nanopore R10.4",12250
"Nanopore R10.4",13697
"Nanopore R10.4",10765
"Nanopore R10.4",11321
"Nanopore R10.4",7790
"Nanopore R10.4",35635
"Nanopore R10.4",10703
"Nanopore R10.4",8874
"Nanopore R10.4",17028
"Nanopore R10.4",8524
"Nanopore R10.4",5480
"Nanopore R10.4",14651
"Nanopore R10.4",12707
"Nanopore R10.4",7349
"Nanopore R10.4",12418
"Nanopore R10.4",9404
"Nanopore R10.4",6037
"Nanopore R10.4",3338
"Nanopore R10.4",3951
"Nanopore R10.4",5337
"Nanopore R10.4",9050
"Nanopore R10.4",5778
"Nanopore R10.4",9074
"Nanopore R10.4",11423
"Nanopore R10.4",6557
"Nanopore R10.4",63878
"Nanopore R10.4",49222
"Nanopore R10.4",13920
"Nanopore R10.4",4838
"Nanopore R10.4",13921
"Nanopore R10.4",5916
"Nanopore R10.4",28508
"Nanopore R10.4",18461
"Nanopore R10.4",16348
"Nanopore R10.4",38972
"Nanopore R10.4",19943
"Nanopore R10.4",24964
"Nanopore R10.4",8709
"Nanopore R10.4",31909
"Nanopore R10.4",8037
"Nanopore R10.4",9603
"Nanopore R10.4",36175
"Nanopore R10.4",4463
"Nanopore R10.4",21376
"Nanopore R10.4",12887
"Nanopore R10.4",4702
"Nanopore R10.4",17668
"Nanopore R10.4",4938
"Nanopore R10.4",11775
"Nanopore R10.4",46163
"Nanopore R10.4",16903
"Nanopore R10.4",26281
"Nanopore R10.4",7739
"Nanopore R10.4",6524
"Nanopore R10.4",11549
"Nanopore R10.4",9664
"Nanopore R10.4",9697
"Nanopore R10.4",33820
"Nanopore R10.4",17713
"Nanopore R10.4",16094
"Nanopore R10.4",23300
"Nanopore R10.4",10313
"Nanopore R10.4",2931
"Nanopore R10.4",11421
"Nanopore R10.4",7323
"Nanopore R10.4",17620
"Nanopore R10.4",12138
"Nanopore R10.4",20195
"Nanopore R10.4",5202
"Nanopore R10.4",14070
"Nanopore R10.4",9547
"Nanopore R10.4",8607
"Nanopore R10.4",13526
"Nanopore R10.4",13981
"Nanopore R10.4",21649
"Nanopore R10.4",89530
"Nanopore R10.4",11515
"Nanopore R10.4",7166
"Nanopore R10.4",9318
"Nanopore R10.4",10182
"Nanopore R10.4",38776
"Nanopore R10.4",13068
"Nanopore R10.4",8671
"Nanopore R10.4",17012
"Nanopore R10.4",22018
"Nanopore R10.4",3272
"Nanopore R10.4",10028
"Nanopore R10.4",5749
"Nanopore R10.4",28509
"Nanopore R10.4",6024
"Nanopore R10.4",32289
"Nanopore R10.4",19926
"Nanopore R10.4",16050
"Nanopore R10.4",16301
"Nanopore R10.4",22724
"Nanopore R10.4",47328
"Nanopore R10.4",14525
"Nanopore R10.4",5630
"Nanopore R10.4",11944
"Nanopore R10.4",49061
"Nanopore R10.4",9615
"Nanopore R10.4",8919
"Nanopore R10.4",2014
"Nanopore R10.4",12211
"Nanopore R10.4",12120
"Nanopore R10.4",4050
"Nanopore R10.4",13862
"Nanopore R10.4",50527
"Nanopore R10.4",28283
"Nanopore R10.4",11540
"Nanopore R10.4",4803
"Nanopore R10.4",28075
"Nanopore R10.4",39676
"Nanopore R10.4",31146
"Nanopore R10.4",10232
"Nanopore R10.4",6200
"Nanopore R10.4",11912
"Nanopore R10.4",9880
"Nanopore R10.4",34684
"Nanopore R10.4",11457
"Nanopore R10.4",7019
"Nanopore R10.4",20251
"Nanopore R10.4",9007
"Nanopore R10.4",15198
"Nanopore R10.4",14238
"Nanopore R10.4",5723
"Nanopore R10.4",6298
"Nanopore R10.4",12583
"Nanopore R10.4",5410
"Nanopore R10.4",3734
"Nanopore R10.4",7787
"Nanopore R10.4",25820
"Nanopore R10.4",33366
"Nanopore R10.4",10099
"Nanopore R10.4",33161
"Nanopore R10.4",23211
"Nanopore R10.4",6473
"Nanopore R10.4",12142
"Nanopore R10.4",22208
"Nanopore R10.4",20842
"Nanopore R10.4",3141
"Nanopore R10.4",2524
"Nanopore R10.4",20232
"Nanopore R10.4",6023
"Nanopore R10.4",14664
"Nanopore R10.4",6432
"Nanopore R10.4",43388
"Nanopore R10.4",18357
"Nanopore R10.4",9726
"Nanopore R10.4",10852
"Nanopore R10.4",24819
"Nanopore R10.4",7161
"Nanopore R10.4",12475
"Nanopore R10.4",27079
"Nanopore R10.4",11547
"Nanopore R10.4",51122
"Nanopore R10.4",27131
"Nanopore R10.4",12264
"Nanopore R10.4",36997
"Nanopore R10.4",9893
"Nanopore R10.4",11176
"Nanopore R10.4",18672
"Nanopore R10.4",19727
"Nanopore R10.4",11879
"Nanopore R10.4",31448
"Nanopore R10.4",6234
"Nanopore R10.4",17484
"Nanopore R10.4",3405
"Nanopore R10.4",20383
"Nanopore R10.4",13587
"Nanopore R10.4",1980
"Nanopore R10.4",13851
"Nanopore R10.4",11296
"Nanopore R10.4",5481
"Nanopore R10.4",7351
"Nanopore R10.4",20171
"Nanopore R10.4",17347
"Nanopore R10.4",9525
"Nanopore R10.4",18442
"Nanopore R10.4",12404
"Nanopore R10.4",15906
"Nanopore R10.4",11761
"Nanopore R10.4",16279
"Nanopore R10.4",11938
"Nanopore R10.4",26979
"Nanopore R10.4",7584
"Nanopore R10.4",17605
"Nanopore R10.4",2217
"Nanopore R10.4",14367
"Nanopore R10.4",16490
"Nanopore R10.4",19984
"Nanopore R10.4",4110
"Nanopore R10.4",10337
"Nanopore R10.4",40021
"Nanopore R10.4",17587
"Nanopore R10.4",5044
"Nanopore R10.4",18581
"Nanopore R10.4",2786
"Nanopore R10.4",9743
"Nanopore R10.4",14138
"Nanopore R10.4",8381
"Nanopore R10.4",3331
"Nanopore R10.4",9088
"Nanopore R10.4",11964
"Nanopore R10.4",11932
